Time,Open,High,Low,Close
2023-12-06 13:45:00+00:00,147.176,147.187,147.035,147.077
2023-12-06 14:00:00+00:00,147.077,147.275,147.075,147.266
2023-12-06 14:15:00+00:00,147.265,147.334,147.173,147.201
2023-12-06 14:30:00+00:00,147.202,147.243,147.126,147.201
2023-12-06 14:45:00+00:00,147.201,147.293,147.126,147.19
2023-12-06 15:00:00+00:00,147.189,147.367,147.175,147.245
2023-12-06 15:15:00+00:00,147.246,147.25,147.155,147.215
2023-12-06 15:30:00+00:00,147.211,147.211,147.073,147.164
2023-12-06 15:45:00+00:00,147.164,147.226,147.085,147.219
2023-12-06 16:00:00+00:00,147.219,147.219,147.118,147.139
2023-12-06 16:15:00+00:00,147.139,147.295,147.137,147.279
2023-12-06 16:30:00+00:00,147.279,147.284,147.213,147.216
2023-12-06 16:45:00+00:00,147.215,147.224,147.12,147.16
2023-12-06 17:00:00+00:00,147.16,147.184,147.106,147.123
2023-12-06 17:15:00+00:00,147.125,147.15,147.097,147.147
2023-12-06 17:30:00+00:00,147.148,147.181,147.101,147.17
2023-12-06 17:45:00+00:00,147.168,147.219,147.154,147.217
2023-12-06 18:00:00+00:00,147.219,147.238,147.201,147.222
2023-12-06 18:15:00+00:00,147.221,147.291,147.212,147.248
2023-12-06 18:30:00+00:00,147.249,147.284,147.231,147.272
2023-12-06 18:45:00+00:00,147.273,147.273,147.215,147.26
2023-12-06 19:00:00+00:00,147.261,147.294,147.234,147.287
2023-12-06 19:15:00+00:00,147.289,147.329,147.275,147.324
2023-12-06 19:30:00+00:00,147.322,147.342,147.313,147.322
2023-12-06 19:45:00+00:00,147.321,147.378,147.321,147.343
2023-12-06 20:00:00+00:00,147.345,147.412,147.343,147.373
2023-12-06 20:15:00+00:00,147.374,147.397,147.359,147.367
2023-12-06 20:30:00+00:00,147.367,147.39,147.365,147.378
2023-12-06 20:45:00+00:00,147.376,147.406,147.357,147.368
2023-12-06 21:00:00+00:00,147.37,147.377,147.352,147.373
2023-12-06 21:15:00+00:00,147.372,147.372,147.355,147.356
2023-12-06 21:30:00+00:00,147.355,147.368,147.346,147.347
2023-12-06 21:45:00+00:00,147.347,147.356,147.296,147.298
2023-12-06 22:00:00+00:00,147.298,147.3,147.158,147.203
2023-12-06 22:15:00+00:00,147.2,147.254,147.182,147.244
2023-12-06 22:30:00+00:00,147.246,147.263,147.208,147.209
2023-12-06 22:45:00+00:00,147.209,147.234,147.18,147.23
2023-12-06 23:00:00+00:00,147.229,147.279,147.198,147.277
2023-12-06 23:15:00+00:00,147.276,147.293,147.251,147.254
2023-12-06 23:30:00+00:00,147.254,147.298,147.244,147.255
2023-12-06 23:45:00+00:00,147.256,147.263,147.142,147.18
2023-12-07 00:00:00+00:00,147.179,147.179,147.082,147.125
2023-12-07 00:15:00+00:00,147.122,147.185,147.107,147.123
2023-12-07 00:30:00+00:00,147.132,147.135,146.991,147.069
2023-12-07 00:45:00+00:00,147.07,147.136,146.978,147.093
2023-12-07 01:00:00+00:00,147.096,147.109,147.055,147.067
2023-12-07 01:15:00+00:00,147.065,147.092,147.018,147.059
2023-12-07 01:30:00+00:00,147.058,147.059,146.862,146.867
2023-12-07 01:45:00+00:00,146.867,146.939,146.802,146.887
2023-12-07 02:00:00+00:00,146.887,146.924,146.788,146.815
2023-12-07 02:15:00+00:00,146.814,146.814,146.723,146.75
2023-12-07 02:30:00+00:00,146.75,146.872,146.688,146.844
2023-12-07 02:45:00+00:00,146.843,146.903,146.814,146.859
2023-12-07 03:00:00+00:00,146.858,146.946,146.834,146.931
2023-12-07 03:15:00+00:00,146.932,146.982,146.854,146.905
2023-12-07 03:30:00+00:00,146.906,146.906,146.788,146.788
2023-12-07 03:45:00+00:00,146.787,146.859,146.773,146.858
2023-12-07 04:00:00+00:00,146.859,146.897,146.847,146.858
2023-12-07 04:15:00+00:00,146.857,146.869,146.813,146.828
2023-12-07 04:30:00+00:00,146.829,146.86,146.753,146.785
2023-12-07 04:45:00+00:00,146.784,146.795,146.711,146.729
2023-12-07 05:00:00+00:00,146.728,146.761,146.639,146.74
2023-12-07 05:15:00+00:00,146.736,146.814,146.735,146.763
2023-12-07 05:30:00+00:00,146.763,146.815,146.618,146.619
2023-12-07 05:45:00+00:00,146.62,146.638,146.511,146.542
2023-12-07 06:00:00+00:00,146.54,146.669,146.523,146.555
2023-12-07 06:15:00+00:00,146.553,146.555,146.315,146.371
2023-12-07 06:30:00+00:00,146.372,146.372,146.148,146.221
2023-12-07 06:45:00+00:00,146.22,146.323,146.201,146.293
2023-12-07 07:00:00+00:00,146.292,146.292,145.996,146.034
2023-12-07 07:15:00+00:00,146.03,146.034,145.813,145.86
2023-12-07 07:30:00+00:00,145.859,145.928,145.558,145.581
2023-12-07 07:45:00+00:00,145.58,145.753,145.516,145.712
2023-12-07 08:00:00+00:00,145.713,145.715,145.45,145.482
2023-12-07 08:15:00+00:00,145.482,145.594,145.27,145.278
2023-12-07 08:30:00+00:00,145.279,145.394,145.108,145.152
2023-12-07 08:45:00+00:00,145.155,145.424,145.06,145.401
2023-12-07 09:00:00+00:00,145.402,145.422,145.253,145.284
2023-12-07 09:15:00+00:00,145.283,145.369,145.068,145.307
2023-12-07 09:30:00+00:00,145.307,145.312,145.066,145.088
2023-12-07 09:45:00+00:00,145.087,145.162,144.818,144.859
2023-12-07 10:00:00+00:00,144.859,144.979,144.638,144.642
2023-12-07 10:15:00+00:00,144.64,144.798,144.542,144.771
2023-12-07 10:30:00+00:00,144.775,144.984,144.77,144.803
2023-12-07 10:45:00+00:00,144.803,144.905,144.724,144.853
2023-12-07 11:00:00+00:00,144.853,145.038,144.784,145.025
2023-12-07 11:15:00+00:00,145.026,145.166,144.898,145.16
2023-12-07 11:30:00+00:00,145.163,145.241,145.072,145.126
2023-12-07 11:45:00+00:00,145.127,145.174,144.965,145.022
2023-12-07 12:00:00+00:00,145.023,145.255,144.984,145.232
2023-12-07 12:15:00+00:00,145.23,145.302,145.146,145.224
2023-12-07 12:30:00+00:00,145.223,145.226,145.002,145.1
2023-12-07 12:45:00+00:00,145.102,145.134,144.983,145.038
2023-12-07 13:00:00+00:00,145.036,145.127,144.976,145.124
2023-12-07 13:15:00+00:00,145.125,145.125,144.954,144.981
2023-12-07 13:30:00+00:00,144.979,145.258,144.785,144.855
2023-12-07 13:45:00+00:00,144.854,144.919,144.72,144.836
2023-12-07 14:00:00+00:00,144.836,144.859,144.746,144.842
2023-12-07 14:15:00+00:00,144.843,144.954,144.74,144.768
2023-12-07 14:30:00+00:00,144.768,144.778,144.563,144.665
2023-12-07 14:45:00+00:00,144.665,144.727,144.368,144.629
2023-12-07 15:00:00+00:00,144.628,144.76,144.482,144.636
2023-12-07 15:15:00+00:00,144.636,144.664,144.326,144.336
2023-12-07 15:30:00+00:00,144.339,144.372,144.109,144.186
2023-12-07 15:45:00+00:00,144.186,144.219,143.939,144.03
2023-12-07 16:00:00+00:00,144.033,144.153,143.795,144.045
2023-12-07 16:15:00+00:00,144.043,144.249,144.037,144.158
2023-12-07 16:30:00+00:00,144.16,144.2,143.974,143.974
2023-12-07 16:45:00+00:00,143.974,144.145,143.936,144.1
2023-12-07 17:00:00+00:00,144.099,144.316,144.094,144.289
2023-12-07 17:15:00+00:00,144.288,144.288,144.048,144.071
2023-12-07 17:30:00+00:00,144.072,144.1,143.495,143.53
2023-12-07 17:45:00+00:00,143.532,143.602,141.615,143.266
2023-12-07 18:00:00+00:00,143.269,143.595,143.043,143.2
2023-12-07 18:15:00+00:00,143.199,143.709,143.187,143.58
2023-12-07 18:30:00+00:00,143.579,143.593,143.432,143.562
2023-12-07 18:45:00+00:00,143.562,143.579,143.317,143.494
2023-12-07 19:00:00+00:00,143.496,143.593,143.425,143.457
2023-12-07 19:15:00+00:00,143.459,143.51,143.325,143.465
2023-12-07 19:30:00+00:00,143.464,143.551,143.39,143.551
2023-12-07 19:45:00+00:00,143.549,143.58,143.421,143.456
2023-12-07 20:00:00+00:00,143.453,143.549,143.433,143.492
2023-12-07 20:15:00+00:00,143.492,143.556,143.471,143.54
2023-12-07 20:30:00+00:00,143.542,143.645,143.525,143.596
2023-12-07 20:45:00+00:00,143.596,143.725,143.586,143.721
2023-12-07 21:00:00+00:00,143.721,143.896,143.716,143.895
2023-12-07 21:15:00+00:00,143.899,144.063,143.881,144.044
2023-12-07 21:30:00+00:00,144.043,144.176,144.038,144.114
2023-12-07 21:45:00+00:00,144.112,144.175,144.066,144.092
2023-12-07 22:00:00+00:00,144.086,144.147,144.086,144.141
2023-12-07 22:15:00+00:00,144.141,144.173,144.13,144.168
2023-12-07 22:30:00+00:00,144.166,144.187,143.884,144.173
2023-12-07 22:45:00+00:00,144.173,144.247,144.157,144.229
2023-12-07 23:00:00+00:00,144.227,144.227,143.802,143.951
2023-12-07 23:15:00+00:00,143.952,144.145,143.935,144.01
2023-12-07 23:30:00+00:00,144.012,144.19,143.934,144.144
2023-12-07 23:45:00+00:00,144.149,144.319,144.027,144.238
2023-12-08 00:00:00+00:00,144.237,144.289,143.838,143.924
2023-12-08 00:15:00+00:00,143.922,143.933,143.264,143.561
2023-12-08 00:30:00+00:00,143.56,143.744,143.362,143.517
2023-12-08 00:45:00+00:00,143.517,143.546,142.998,143.217
2023-12-08 01:00:00+00:00,143.217,143.228,142.497,142.961
2023-12-08 01:15:00+00:00,142.961,143.471,142.767,143.258
2023-12-08 01:30:00+00:00,143.259,143.629,143.084,143.453
2023-12-08 01:45:00+00:00,143.454,143.537,143.259,143.372
2023-12-08 02:00:00+00:00,143.372,143.495,143.162,143.236
2023-12-08 02:15:00+00:00,143.237,143.366,143.059,143.35
2023-12-08 02:30:00+00:00,143.35,143.44,143.271,143.425
2023-12-08 02:45:00+00:00,143.425,143.563,143.395,143.444
2023-12-08 03:00:00+00:00,143.444,143.797,143.442,143.79
2023-12-08 03:15:00+00:00,143.79,143.815,143.619,143.7
2023-12-08 03:30:00+00:00,143.701,144.176,143.698,143.994
2023-12-08 03:45:00+00:00,143.992,143.995,143.66,143.776
2023-12-08 04:00:00+00:00,143.776,143.975,143.691,143.744
2023-12-08 04:15:00+00:00,143.741,143.818,143.626,143.663
2023-12-08 04:30:00+00:00,143.663,143.874,143.586,143.839
2023-12-08 04:45:00+00:00,143.84,143.914,143.705,143.715
2023-12-08 05:00:00+00:00,143.716,143.788,143.618,143.788
2023-12-08 05:15:00+00:00,143.788,143.852,143.712,143.788
2023-12-08 05:30:00+00:00,143.788,143.912,143.727,143.836
2023-12-08 05:45:00+00:00,143.834,144.055,143.789,143.93
2023-12-08 06:00:00+00:00,143.93,144.038,143.823,143.896
2023-12-08 06:15:00+00:00,143.895,144.076,143.857,144.03
2023-12-08 06:30:00+00:00,144.033,144.176,143.966,144.052
2023-12-08 06:45:00+00:00,144.052,144.213,143.897,144.176
2023-12-08 07:00:00+00:00,144.172,144.272,144.048,144.132
2023-12-08 07:15:00+00:00,144.134,144.394,144.093,144.256
2023-12-08 07:30:00+00:00,144.257,144.257,144.043,144.044
2023-12-08 07:45:00+00:00,144.043,144.151,143.95,144.088
2023-12-08 08:00:00+00:00,144.088,144.257,143.899,144.246
2023-12-08 08:15:00+00:00,144.242,144.252,144.066,144.251
2023-12-08 08:30:00+00:00,144.249,144.267,143.907,143.937
2023-12-08 08:45:00+00:00,143.934,143.996,143.719,143.982
2023-12-08 09:00:00+00:00,143.984,144.299,143.959,144.25
2023-12-08 09:15:00+00:00,144.254,144.408,144.232,144.298
2023-12-08 09:30:00+00:00,144.297,144.335,144.167,144.24
2023-12-08 09:45:00+00:00,144.24,144.325,144.179,144.285
2023-12-08 10:00:00+00:00,144.284,144.317,144.18,144.191
2023-12-08 10:15:00+00:00,144.189,144.245,144.139,144.219
2023-12-08 10:30:00+00:00,144.219,144.359,144.191,144.308
2023-12-08 10:45:00+00:00,144.307,144.471,144.285,144.435
2023-12-08 11:00:00+00:00,144.434,144.614,144.415,144.599
2023-12-08 11:15:00+00:00,144.6,144.664,144.536,144.611
2023-12-08 11:30:00+00:00,144.616,144.624,144.522,144.546
2023-12-08 11:45:00+00:00,144.545,144.572,144.426,144.445
2023-12-08 12:00:00+00:00,144.446,144.456,144.334,144.37
2023-12-08 12:15:00+00:00,144.369,144.445,144.277,144.295
2023-12-08 12:30:00+00:00,144.295,144.346,144.24,144.336
2023-12-08 12:45:00+00:00,144.337,144.472,144.337,144.376
2023-12-08 13:00:00+00:00,144.374,144.43,144.319,144.34
2023-12-08 13:15:00+00:00,144.34,144.397,144.275,144.358
2023-12-08 13:30:00+00:00,144.375,145.214,144.099,144.145
2023-12-08 13:45:00+00:00,144.148,144.345,143.754,144.195
2023-12-08 14:00:00+00:00,144.195,144.791,144.172,144.754
2023-12-08 14:15:00+00:00,144.755,144.76,144.404,144.443
2023-12-08 14:30:00+00:00,144.443,144.537,144.286,144.318
2023-12-08 14:45:00+00:00,144.317,144.365,144.206,144.272
2023-12-08 15:00:00+00:00,144.273,144.318,143.856,143.945
2023-12-08 15:15:00+00:00,143.943,144.153,143.869,144.072
2023-12-08 15:30:00+00:00,144.072,144.358,144.05,144.322
2023-12-08 15:45:00+00:00,144.322,144.519,144.321,144.506
2023-12-08 16:00:00+00:00,144.506,144.57,144.389,144.521
2023-12-08 16:15:00+00:00,144.518,144.681,144.511,144.657
2023-12-08 16:30:00+00:00,144.655,144.759,144.604,144.723
2023-12-08 16:45:00+00:00,144.724,144.913,144.724,144.878
2023-12-08 17:00:00+00:00,144.877,144.976,144.842,144.921
2023-12-08 17:15:00+00:00,144.922,144.969,144.808,144.818
2023-12-08 17:30:00+00:00,144.819,144.877,144.74,144.835
2023-12-08 17:45:00+00:00,144.837,144.902,144.772,144.805
2023-12-08 18:00:00+00:00,144.805,144.877,144.761,144.836
2023-12-08 18:15:00+00:00,144.836,144.867,144.785,144.832
2023-12-08 18:30:00+00:00,144.832,144.962,144.828,144.947
2023-12-08 18:45:00+00:00,144.946,144.946,144.89,144.934
2023-12-08 19:00:00+00:00,144.933,144.933,144.838,144.852
2023-12-08 19:15:00+00:00,144.851,144.893,144.839,144.84
2023-12-08 19:30:00+00:00,144.843,144.953,144.829,144.933
2023-12-08 19:45:00+00:00,144.933,144.967,144.918,144.964
2023-12-08 20:00:00+00:00,144.965,144.984,144.934,144.955
2023-12-08 20:15:00+00:00,144.955,144.968,144.933,144.954
2023-12-08 20:30:00+00:00,144.954,144.983,144.952,144.981
2023-12-08 20:45:00+00:00,144.982,144.995,144.964,144.987
2023-12-08 21:00:00+00:00,144.987,144.991,144.942,144.951
2023-12-08 21:15:00+00:00,144.95,144.985,144.929,144.974
2023-12-08 21:30:00+00:00,144.974,144.996,144.968,144.986
2023-12-08 21:45:00+00:00,144.985,144.998,144.902,144.902
2023-12-10 22:00:00+00:00,144.889,145.046,144.888,144.999
2023-12-10 22:15:00+00:00,144.999,145.04,144.997,145.02
2023-12-10 22:30:00+00:00,145.02,145.022,144.89,144.949
2023-12-10 22:45:00+00:00,144.95,145.037,144.95,145.022
2023-12-10 23:00:00+00:00,145.023,145.024,144.808,144.859
2023-12-10 23:15:00+00:00,144.859,145.028,144.827,145.004
2023-12-10 23:30:00+00:00,145.011,145.066,144.952,144.96
2023-12-10 23:45:00+00:00,144.962,144.99,144.911,144.988
2023-12-11 00:00:00+00:00,144.987,145.182,144.866,145.104
2023-12-11 00:15:00+00:00,145.104,145.229,145.058,145.173
2023-12-11 00:30:00+00:00,145.177,145.314,145.135,145.178
2023-12-11 00:45:00+00:00,145.18,145.369,145.166,145.342
2023-12-11 01:00:00+00:00,145.342,145.571,145.313,145.438
2023-12-11 01:15:00+00:00,145.435,145.534,145.4,145.485
2023-12-11 01:30:00+00:00,145.484,145.488,145.328,145.426
2023-12-11 01:45:00+00:00,145.424,145.481,145.354,145.443
2023-12-11 02:00:00+00:00,145.448,145.518,145.423,145.489
2023-12-11 02:15:00+00:00,145.486,145.566,145.446,145.494
2023-12-11 02:30:00+00:00,145.496,145.524,145.384,145.411
2023-12-11 02:45:00+00:00,145.412,145.444,145.365,145.407
2023-12-11 03:00:00+00:00,145.408,145.429,145.297,145.345
2023-12-11 03:15:00+00:00,145.352,145.391,145.323,145.363
2023-12-11 03:30:00+00:00,145.364,145.397,145.309,145.385
2023-12-11 03:45:00+00:00,145.383,145.427,145.37,145.421
2023-12-11 04:00:00+00:00,145.421,145.549,145.421,145.546
2023-12-11 04:15:00+00:00,145.545,145.658,145.544,145.64
2023-12-11 04:30:00+00:00,145.641,145.667,145.569,145.574
2023-12-11 04:45:00+00:00,145.574,145.629,145.572,145.605
2023-12-11 05:00:00+00:00,145.605,145.647,145.592,145.628
2023-12-11 05:15:00+00:00,145.629,145.64,145.511,145.53
2023-12-11 05:30:00+00:00,145.531,145.534,145.446,145.513
2023-12-11 05:45:00+00:00,145.514,145.597,145.489,145.559
2023-12-11 06:00:00+00:00,145.561,145.652,145.491,145.63
2023-12-11 06:15:00+00:00,145.63,145.697,145.593,145.648
2023-12-11 06:30:00+00:00,145.648,145.65,145.478,145.517
2023-12-11 06:45:00+00:00,145.521,145.533,145.423,145.455
2023-12-11 07:00:00+00:00,145.455,145.528,145.364,145.372
2023-12-11 07:15:00+00:00,145.371,145.415,145.325,145.388
2023-12-11 07:30:00+00:00,145.386,146.291,145.385,146.177
2023-12-11 07:45:00+00:00,146.186,146.453,146.06,146.377
2023-12-11 08:00:00+00:00,146.378,146.455,146.231,146.314
2023-12-11 08:15:00+00:00,146.314,146.345,146.026,146.036
2023-12-11 08:30:00+00:00,146.037,146.227,145.973,146.224
2023-12-11 08:45:00+00:00,146.223,146.29,146.136,146.23
2023-12-11 09:00:00+00:00,146.231,146.251,146.122,146.17
2023-12-11 09:15:00+00:00,146.169,146.215,146.065,146.189
2023-12-11 09:30:00+00:00,146.195,146.337,146.138,146.28
2023-12-11 09:45:00+00:00,146.284,146.311,146.149,146.184
2023-12-11 10:00:00+00:00,146.186,146.186,146.099,146.149
2023-12-11 10:15:00+00:00,146.147,146.23,146.142,146.181
2023-12-11 10:30:00+00:00,146.181,146.268,146.111,146.2
2023-12-11 10:45:00+00:00,146.202,146.27,146.144,146.233
2023-12-11 11:00:00+00:00,146.238,146.274,146.155,146.209
2023-12-11 11:15:00+00:00,146.209,146.326,146.202,146.227
2023-12-11 11:30:00+00:00,146.225,146.271,146.165,146.261
2023-12-11 11:45:00+00:00,146.26,146.267,146.115,146.16
2023-12-11 12:00:00+00:00,146.151,146.31,146.141,146.297
2023-12-11 12:15:00+00:00,146.297,146.466,146.191,146.453
2023-12-11 12:30:00+00:00,146.454,146.486,146.387,146.393
2023-12-11 12:45:00+00:00,146.394,146.46,146.329,146.361
2023-12-11 13:00:00+00:00,146.36,146.499,146.36,146.426
2023-12-11 13:15:00+00:00,146.426,146.47,146.322,146.382
2023-12-11 13:30:00+00:00,146.383,146.445,146.253,146.358
2023-12-11 13:45:00+00:00,146.356,146.412,146.232,146.291
2023-12-11 14:00:00+00:00,146.289,146.311,146.2,146.221
2023-12-11 14:15:00+00:00,146.223,146.305,146.074,146.137
2023-12-11 14:30:00+00:00,146.138,146.213,146.051,146.052
2023-12-11 14:45:00+00:00,146.053,146.254,146.052,146.254
2023-12-11 15:00:00+00:00,146.259,146.323,146.147,146.201
2023-12-11 15:15:00+00:00,146.199,146.457,146.185,146.437
2023-12-11 15:30:00+00:00,146.439,146.457,146.357,146.406
2023-12-11 15:45:00+00:00,146.408,146.497,146.373,146.419
2023-12-11 16:00:00+00:00,146.419,146.441,146.35,146.439
2023-12-11 16:15:00+00:00,146.436,146.486,146.381,146.399
2023-12-11 16:30:00+00:00,146.398,146.588,146.379,146.493
2023-12-11 16:45:00+00:00,146.493,146.493,146.383,146.416
2023-12-11 17:00:00+00:00,146.415,146.421,146.335,146.385
2023-12-11 17:15:00+00:00,146.385,146.467,146.347,146.352
2023-12-11 17:30:00+00:00,146.352,146.419,146.338,146.372
2023-12-11 17:45:00+00:00,146.372,146.478,146.361,146.464
2023-12-11 18:00:00+00:00,146.463,146.481,146.317,146.317
2023-12-11 18:15:00+00:00,146.316,146.365,146.297,146.302
2023-12-11 18:30:00+00:00,146.301,146.304,146.229,146.235
2023-12-11 18:45:00+00:00,146.237,146.298,146.237,146.26
2023-12-11 19:00:00+00:00,146.259,146.259,146.121,146.124
2023-12-11 19:15:00+00:00,146.123,146.157,146.082,146.087
2023-12-11 19:30:00+00:00,146.088,146.13,146.071,146.11
2023-12-11 19:45:00+00:00,146.111,146.195,146.107,146.151
2023-12-11 20:00:00+00:00,146.152,146.241,146.145,146.204
2023-12-11 20:15:00+00:00,146.203,146.248,146.193,146.21
2023-12-11 20:30:00+00:00,146.208,146.225,146.189,146.222
2023-12-11 20:45:00+00:00,146.224,146.228,146.187,146.205
2023-12-11 21:00:00+00:00,146.204,146.21,146.154,146.177
2023-12-11 21:15:00+00:00,146.177,146.182,146.107,146.126
2023-12-11 21:30:00+00:00,146.125,146.169,146.125,146.167
2023-12-11 21:45:00+00:00,146.167,146.189,146.147,146.149
2023-12-11 22:00:00+00:00,146.144,146.144,146.055,146.115
2023-12-11 22:15:00+00:00,146.114,146.155,146.095,146.136
2023-12-11 22:30:00+00:00,146.134,146.176,146.098,146.131
2023-12-11 22:45:00+00:00,146.13,146.181,146.129,146.144
2023-12-11 23:00:00+00:00,146.142,146.166,146.114,146.146
2023-12-11 23:15:00+00:00,146.146,146.166,146.121,146.143
2023-12-11 23:30:00+00:00,146.143,146.165,146.13,146.143
2023-12-11 23:45:00+00:00,146.143,146.143,146.049,146.049
2023-12-12 00:00:00+00:00,146.049,146.123,145.928,145.965
2023-12-12 00:15:00+00:00,145.965,145.989,145.797,145.918
2023-12-12 00:30:00+00:00,145.916,145.944,145.719,145.803
2023-12-12 00:45:00+00:00,145.807,145.855,145.727,145.793
2023-12-12 01:00:00+00:00,145.792,145.839,145.604,145.675
2023-12-12 01:15:00+00:00,145.675,145.694,145.536,145.588
2023-12-12 01:30:00+00:00,145.588,145.717,145.547,145.676
2023-12-12 01:45:00+00:00,145.676,145.814,145.661,145.735
2023-12-12 02:00:00+00:00,145.735,145.764,145.642,145.676
2023-12-12 02:15:00+00:00,145.675,145.745,145.618,145.718
2023-12-12 02:30:00+00:00,145.717,145.815,145.696,145.784
2023-12-12 02:45:00+00:00,145.784,145.822,145.736,145.819
2023-12-12 03:00:00+00:00,145.819,145.831,145.687,145.728
2023-12-12 03:15:00+00:00,145.728,145.733,145.652,145.655
2023-12-12 03:30:00+00:00,145.657,145.686,145.608,145.676
2023-12-12 03:45:00+00:00,145.676,145.696,145.563,145.596
2023-12-12 04:00:00+00:00,145.598,145.638,145.55,145.581
2023-12-12 04:15:00+00:00,145.581,145.637,145.561,145.614
2023-12-12 04:30:00+00:00,145.613,145.682,145.603,145.659
2023-12-12 04:45:00+00:00,145.659,145.666,145.524,145.534
2023-12-12 05:00:00+00:00,145.533,145.543,145.421,145.455
2023-12-12 05:15:00+00:00,145.454,145.504,145.386,145.503
2023-12-12 05:30:00+00:00,145.501,145.553,145.445,145.479
2023-12-12 05:45:00+00:00,145.479,145.532,145.328,145.374
2023-12-12 06:00:00+00:00,145.374,145.434,145.337,145.415
2023-12-12 06:15:00+00:00,145.415,145.471,145.369,145.405
2023-12-12 06:30:00+00:00,145.408,145.462,145.363,145.423
2023-12-12 06:45:00+00:00,145.424,145.454,145.361,145.378
2023-12-12 07:00:00+00:00,145.38,145.421,145.221,145.283
2023-12-12 07:15:00+00:00,145.281,145.38,145.263,145.369
2023-12-12 07:30:00+00:00,145.37,145.462,145.297,145.426
2023-12-12 07:45:00+00:00,145.424,145.483,145.371,145.441
2023-12-12 08:00:00+00:00,145.44,145.618,145.425,145.54
2023-12-12 08:15:00+00:00,145.54,145.55,145.403,145.498
2023-12-12 08:30:00+00:00,145.503,145.627,145.495,145.523
2023-12-12 08:45:00+00:00,145.523,145.564,145.412,145.562
2023-12-12 09:00:00+00:00,145.561,145.586,145.519,145.534
2023-12-12 09:15:00+00:00,145.533,145.613,145.481,145.492
2023-12-12 09:30:00+00:00,145.488,145.496,145.321,145.393
2023-12-12 09:45:00+00:00,145.392,145.445,145.352,145.41
2023-12-12 10:00:00+00:00,145.41,145.427,145.349,145.422
2023-12-12 10:15:00+00:00,145.422,145.457,145.318,145.373
2023-12-12 10:30:00+00:00,145.37,145.375,145.29,145.324
2023-12-12 10:45:00+00:00,145.324,145.324,145.234,145.289
2023-12-12 11:00:00+00:00,145.288,145.33,145.163,145.186
2023-12-12 11:15:00+00:00,145.188,145.282,145.188,145.229
2023-12-12 11:30:00+00:00,145.227,145.235,145.058,145.173
2023-12-12 11:45:00+00:00,145.175,145.229,145.123,145.176
2023-12-12 12:00:00+00:00,145.174,145.23,145.145,145.195
2023-12-12 12:15:00+00:00,145.195,145.199,145.09,145.099
2023-12-12 12:30:00+00:00,145.099,145.145,145.055,145.101
2023-12-12 12:45:00+00:00,145.099,145.214,145.084,145.188
2023-12-12 13:00:00+00:00,145.188,145.27,145.034,145.037
2023-12-12 13:15:00+00:00,145.036,145.156,145.007,145.114
2023-12-12 13:30:00+00:00,145.121,145.606,144.731,145.561
2023-12-12 13:45:00+00:00,145.562,145.729,145.493,145.646
2023-12-12 14:00:00+00:00,145.646,145.665,145.302,145.346
2023-12-12 14:15:00+00:00,145.346,145.672,145.342,145.613
2023-12-12 14:30:00+00:00,145.618,145.824,145.612,145.796
2023-12-12 14:45:00+00:00,145.797,145.851,145.593,145.665
2023-12-12 15:00:00+00:00,145.663,145.729,145.573,145.667
2023-12-12 15:15:00+00:00,145.671,145.671,145.518,145.566
2023-12-12 15:30:00+00:00,145.566,145.665,145.528,145.537
2023-12-12 15:45:00+00:00,145.537,145.648,145.489,145.646
2023-12-12 16:00:00+00:00,145.645,145.666,145.494,145.605
2023-12-12 16:15:00+00:00,145.604,145.631,145.552,145.609
2023-12-12 16:30:00+00:00,145.608,145.636,145.421,145.446
2023-12-12 16:45:00+00:00,145.446,145.509,145.403,145.463
2023-12-12 17:00:00+00:00,145.463,145.684,145.436,145.649
2023-12-12 17:15:00+00:00,145.648,145.66,145.589,145.618
2023-12-12 17:30:00+00:00,145.618,145.69,145.576,145.687
2023-12-12 17:45:00+00:00,145.687,145.731,145.649,145.663
2023-12-12 18:00:00+00:00,145.661,145.677,145.462,145.549
2023-12-12 18:15:00+00:00,145.551,145.654,145.522,145.651
2023-12-12 18:30:00+00:00,145.65,145.661,145.557,145.565
2023-12-12 18:45:00+00:00,145.565,145.636,145.534,145.617
2023-12-12 19:00:00+00:00,145.618,145.661,145.579,145.659
2023-12-12 19:15:00+00:00,145.66,145.663,145.615,145.662
2023-12-12 19:30:00+00:00,145.662,145.669,145.634,145.66
2023-12-12 19:45:00+00:00,145.661,145.666,145.591,145.594
2023-12-12 20:00:00+00:00,145.594,145.616,145.551,145.564
2023-12-12 20:15:00+00:00,145.565,145.572,145.54,145.563
2023-12-12 20:30:00+00:00,145.562,145.562,145.485,145.488
2023-12-12 20:45:00+00:00,145.488,145.529,145.469,145.499
2023-12-12 21:00:00+00:00,145.5,145.529,145.477,145.477
2023-12-12 21:15:00+00:00,145.477,145.512,145.471,145.489
2023-12-12 21:30:00+00:00,145.487,145.501,145.473,145.499
2023-12-12 21:45:00+00:00,145.499,145.51,145.442,145.443
2023-12-12 22:00:00+00:00,145.44,145.497,145.423,145.446
2023-12-12 22:15:00+00:00,145.447,145.452,145.413,145.424
2023-12-12 22:30:00+00:00,145.424,145.439,145.419,145.427
2023-12-12 22:45:00+00:00,145.429,145.449,145.396,145.418
2023-12-12 23:00:00+00:00,145.417,145.472,145.399,145.401
2023-12-12 23:15:00+00:00,145.402,145.41,145.339,145.361
